epoch,step,Tz,gripper,tot_angle,rel_angle,CT_detected
7,17,0.02,1,-0.2666666666666667,0.02083333333333366,False
7,18,0.03,1,-0.2666666666666667,0.5208333333333337,False
7,19,0.01,1,-0.2666666666666667,0.5000000000000003,False
7,20,0.03,1,-0.2666666666666667,0.5208333333333337,False
7,21,0.03,0,-0.2666666666666667,0.5208333333333337,False
7,22,0.01,0,-0.2750000000000001,0.5000000000000003,False
7,23,0.39,0,-0.4750000000000001,3.3306690738754696e-16,False
7,24,0.39,1,-0.4750000000000001,3.3306690738754696e-16,False
7,25,0.03,1,-0.4750000000000001,-0.020833333333333,False
7,26,0.03,0,-0.4750000000000001,-0.020833333333333,False
7,27,0.04,0,-0.48333333333333345,-0.04166666666666633,False
7,28,0.02,0,-0.4750000000000001,-0.020833333333333,False
7,29,0.03,0,-0.48333333333333345,-0.04166666666666633,False
7,30,0.03,0,-0.4916666666666668,-0.06249999999999967,False
7,31,0.09,0,-0.2916666666666668,0.43750000000000033,False
7,32,0.04,0,-0.30000000000000016,0.416666666666667,False
7,33,0.0,0,-0.3083333333333335,0.3958333333333337,False
7,34,0.01,0,-0.3166666666666669,0.3750000000000004,False
7,35,0.02,0,-0.32500000000000023,0.3541666666666671,False
7,36,0.01,0,-0.3333333333333336,0.33333333333333376,False
7,37,0.01,1,-0.3333333333333336,0.33333333333333376,False
7,38,0.01,1,-0.3333333333333336,0.31250000000000044,False
7,39,0.02,1,-0.3333333333333336,-0.18749999999999956,False
7,40,0.02,1,-0.3333333333333336,-0.2083333333333329,False
7,41,0.02,0,-0.3333333333333336,-0.2083333333333329,False
7,42,0.19,0,-0.34166666666666695,-0.22916666666666624,False
7,43,0.08,0,-0.14166666666666694,0.27083333333333376,False
7,44,0.0,0,-0.15000000000000027,0.25000000000000044,False
7,45,0.28,0,-0.3500000000000003,-0.24999999999999956,False
7,46,0.11,0,-0.5500000000000003,-0.7499999999999996,False
7,47,0.11,0,-0.5583333333333336,-0.7708333333333329,False
7,48,0.11,0,-0.5666666666666669,-0.7916666666666663,False
7,49,0.11,0,-0.5750000000000002,-0.8124999999999997,False
7,50,0.12,0,-0.37500000000000017,-0.31249999999999967,False
8,1,0.09,0,-0.3833333333333335,-0.333333333333333,False
8,2,0.34,0,-0.5833333333333335,-0.833333333333333,False
8,3,0.34,0,-0.5916666666666668,-0.8541666666666664,False
8,4,0.34,0,-0.7916666666666667,-1.3541666666666665,False
8,5,0.13,0,-0.5916666666666668,-0.8541666666666665,False
8,6,0.17,0,-0.6000000000000001,-0.8749999999999999,False
8,7,0.1,0,-0.6083333333333334,-0.8958333333333333,False
8,8,0.1,0,-0.6166666666666667,-0.9166666666666666,False
8,9,0.1,0,-0.625,-0.9375,False
